img,coefficient
profile pics/63725.jpeg,0.9998
profile pics/63726.jpeg,0.0
profile pics/63727.jpeg,0.9994
profile pics/63729.jpeg,0.9998
profile pics/63730.jpeg,0.9998
profile pics/63732.jpeg,0.9908
profile pics/63733.jpeg,0.0
profile pics/63734.jpeg,0.9995
profile pics/63735.jpeg,0.9922
profile pics/63736.jpeg,0.9982
profile pics/63737.jpeg,0.0
profile pics/63738.jpeg,0.9997
profile pics/63739.jpeg,0.9979
profile pics/63740.jpeg,0.9999
profile pics/63741.jpeg,0.0
profile pics/63743.jpeg,0.9996
profile pics/63744.jpeg,0.0
profile pics/63745.jpeg,0.9989
profile pics/63746.jpeg,0.9963
profile pics/63747.jpeg,0.9810
profile pics/63748.jpeg,0.0
profile pics/63749.jpeg,0.9996
profile pics/63750.jpeg,0.9949
profile pics/63751.jpeg,0.9962
profile pics/63752.jpeg,0.9971
profile pics/63753.jpeg,0.9972
profile pics/63754.jpeg,0.9907
profile pics/63755.jpeg,0.9949
profile pics/63756.jpeg,-1
profile pics/63757.jpeg,0.9991
profile pics/63758.jpeg,0.0
profile pics/63759.jpeg,0.9942
profile pics/63760.jpeg,0.0
profile pics/63762.jpeg,0.9996
profile pics/63763.jpeg,0.9977
profile pics/63765.jpeg,0.9547
profile pics/63766.jpeg,0.9995
profile pics/63767.jpeg,0.9946
profile pics/63768.jpeg,0.9978
profile pics/63769.jpeg,0.9985
profile pics/63770.jpeg,0.0
profile pics/63771.jpeg,0.0
profile pics/63772.jpeg,0.0
profile pics/63774.jpeg,0.9981
profile pics/63775.jpeg,0.9997
profile pics/63776.jpeg,0.9991
profile pics/63777.jpeg,0.9996
profile pics/63781.jpeg,0.0
profile pics/63782.jpeg,0.9934
profile pics/63784.jpeg,0.9994
profile pics/63785.jpeg,0.9999
profile pics/63786.jpeg,0.9997
profile pics/63787.jpeg,0.9984
profile pics/63788.jpeg,0.9991
profile pics/63789.jpeg,0.9935
profile pics/63790.jpeg,0.0
profile pics/63791.jpeg,0.9993
profile pics/63792.jpeg,0.9997
profile pics/63793.jpeg,0.9994
profile pics/63794.jpeg,0.0
profile pics/63795.jpeg,0.9994
profile pics/63796.jpeg,0.9564
profile pics/63797.jpeg,0.9269
profile pics/63798.jpeg,0.9978
profile pics/63799.jpeg,0.9966
profile pics/63800.jpeg,0.9666
profile pics/63801.jpeg,0.0
profile pics/63802.jpeg,0.0
profile pics/63803.jpeg,0.8431
profile pics/63804.jpeg,0.9970
profile pics/63805.jpeg,0.9997
profile pics/63807.jpeg,0.0
profile pics/63808.jpeg,0.9855
profile pics/63809.jpeg,0.0
profile pics/63810.jpeg,0.9998
profile pics/63812.jpeg,0.9873
profile pics/63816.jpeg,0.9893
profile pics/63817.jpeg,0.0
profile pics/63818.jpeg,0.9998
profile pics/63820.jpeg,0.0
profile pics/63821.jpeg,0.9999
profile pics/63822.jpeg,0.9999
profile pics/63823.jpeg,0.9986
profile pics/63824.jpeg,0.9999
profile pics/63826.jpeg,0.0
profile pics/63827.jpeg,0.0
profile pics/63828.jpeg,0.9999
profile pics/63829.jpeg,0.9992
profile pics/63830.jpeg,0.9999
profile pics/63831.jpeg,0.9969
profile pics/63832.jpeg,0.0
profile pics/63833.jpeg,0.9975
profile pics/63834.jpeg,0.9981
profile pics/63835.jpeg,0.9981
profile pics/63836.jpeg,0.9998
profile pics/63838.jpeg,0.9986
profile pics/63839.jpeg,0.9961
profile pics/63840.jpeg,0.9995
profile pics/63841.jpeg,0.9997
profile pics/63842.jpeg,0.9996
profile pics/63843.jpeg,0.0
profile pics/63844.jpeg,0.0
profile pics/63845.jpeg,0.9991
profile pics/63846.jpeg,-1
profile pics/63847.jpeg,0.9187
profile pics/63848.jpeg,-1
profile pics/63849.jpeg,0.0
profile pics/63850.jpeg,0.9998
profile pics/63851.jpeg,0.9996
profile pics/63853.jpeg,0.9997
profile pics/63854.jpeg,0.9992
profile pics/63855.jpeg,0.9602
profile pics/63856.jpeg,0.0
profile pics/63857.jpeg,0.9990
profile pics/63858.jpeg,0.0
profile pics/63859.jpeg,0.0
profile pics/63860.jpeg,0.9993
profile pics/63861.jpeg,0.9980
profile pics/63862.jpeg,0.9913
profile pics/63863.jpeg,0.9976
profile pics/63864.jpeg,0.9995
profile pics/63865.jpeg,0.9965
profile pics/63866.jpeg,0.9997
profile pics/63868.jpeg,0.9983
profile pics/63870.jpeg,0.0
profile pics/63872.jpeg,0.0
profile pics/63873.jpeg,0.9993
profile pics/63874.jpeg,0.0
profile pics/63875.jpeg,0.9998
profile pics/63876.jpeg,0.9998
profile pics/63877.jpeg,0.0
profile pics/63878.jpeg,0.0
profile pics/63880.jpeg,0.9998
profile pics/63881.jpeg,0.9981
profile pics/63882.jpeg,0.0
profile pics/63883.jpeg,0.0
profile pics/63884.jpeg,0.9946
profile pics/63885.jpeg,0.9962
profile pics/63886.jpeg,0.0
profile pics/63887.jpeg,0.9987
profile pics/63888.jpeg,0.0
profile pics/63889.jpeg,0.9998
profile pics/63890.jpeg,0.0
profile pics/63891.jpeg,0.9531
profile pics/63892.jpeg,0.9528
profile pics/63893.jpeg,0.0
profile pics/63894.jpeg,0.9990
profile pics/63895.jpeg,0.9969
profile pics/63896.jpeg,0.9994
profile pics/63897.jpeg,0.9980
profile pics/63898.jpeg,0.0
profile pics/63899.jpeg,0.0
profile pics/63900.jpeg,0.9260
profile pics/63901.jpeg,0.0
profile pics/63902.jpeg,0.0
profile pics/63903.jpeg,0.9991
profile pics/63904.jpeg,0.9995
profile pics/63905.jpeg,0.0
profile pics/63906.jpeg,0.0
profile pics/63907.jpeg,0.0
profile pics/63908.jpeg,0.8072
profile pics/63909.jpeg,0.0
profile pics/63910.jpeg,0.0
profile pics/63911.jpeg,0.9949
profile pics/63913.jpeg,0.0
profile pics/63914.jpeg,0.0
profile pics/63916.jpeg,-1
profile pics/63917.jpeg,0.0
profile pics/63918.jpeg,0.9996
profile pics/63919.jpeg,0.9993
profile pics/63920.jpeg,0.0
profile pics/63921.jpeg,0.9998
profile pics/63922.jpeg,0.8475
profile pics/63923.jpeg,0.5920
profile pics/63925.jpeg,0.0
profile pics/63926.jpeg,0.0
profile pics/63928.jpeg,0.9998
profile pics/63929.jpeg,0.9770
profile pics/63930.jpeg,0.9998
profile pics/63931.jpeg,0.9986
profile pics/63932.jpeg,-1
profile pics/63933.jpeg,0.9783
profile pics/63934.jpeg,0.9992
profile pics/63935.jpeg,0.0
profile pics/63939.jpeg,0.9985
profile pics/63940.jpeg,0.9995
profile pics/63943.jpeg,0.9998
profile pics/63944.jpeg,0.9996
profile pics/63945.jpeg,0.9999
profile pics/63946.jpeg,0.9999
profile pics/63947.jpeg,0.9988
profile pics/63948.jpeg,0.0
profile pics/63949.jpeg,0.9957
profile pics/63950.jpeg,0.9996
profile pics/63951.jpeg,0.9988
profile pics/63952.jpeg,0.9991
profile pics/63954.jpeg,0.0
profile pics/63956.jpeg,0.0
profile pics/63957.jpeg,0.9978
profile pics/63958.jpeg,0.0
profile pics/63959.jpeg,0.0
profile pics/63962.jpeg,-1
profile pics/63963.jpeg,0.9982
profile pics/63964.jpeg,0.0
profile pics/63965.jpeg,0.9994
profile pics/63966.jpeg,0.9999
profile pics/63967.jpeg,-1
profile pics/63968.jpeg,0.9998
profile pics/63969.jpeg,0.9982
profile pics/63971.jpeg,0.0
profile pics/63972.jpeg,0.9997
profile pics/63973.jpeg,0.9987
profile pics/63974.jpeg,0.9956
profile pics/63975.jpeg,0.9930
profile pics/63976.jpeg,0.0
profile pics/63977.jpeg,0.0
profile pics/63978.jpeg,0.9986
profile pics/63980.jpeg,0.9990
profile pics/63981.jpeg,0.0
profile pics/63982.jpeg,0.9996
profile pics/63984.jpeg,0.9962
profile pics/63985.jpeg,0.0
profile pics/63990.jpeg,0.9997
profile pics/63991.jpeg,0.9991
profile pics/63992.jpeg,0.9954
profile pics/63993.jpeg,0.9631
profile pics/63994.jpeg,0.9992
profile pics/63995.jpeg,0.9984
profile pics/63996.jpeg,0.9999
profile pics/63997.jpeg,0.0
profile pics/63998.jpeg,0.9963
profile pics/64000.jpeg,0.9998
profile pics/64001.jpeg,0.9525
profile pics/64002.jpeg,0.9967
profile pics/64003.jpeg,0.9987
profile pics/64005.jpeg,0.9929
profile pics/64006.jpeg,0.9895
profile pics/64008.jpeg,0.9567
profile pics/64009.jpeg,0.9993
profile pics/64010.jpeg,0.9964
profile pics/64011.jpeg,0.9996
profile pics/64012.jpeg,0.9896
profile pics/64013.jpeg,0.0
profile pics/64014.jpeg,0.9995
profile pics/64015.jpeg,0.0
profile pics/64016.jpeg,0.9939
profile pics/64018.jpeg,0.0
profile pics/64019.jpeg,0.9998
profile pics/64020.jpeg,0.9998
profile pics/64021.jpeg,0.9789
profile pics/64022.jpeg,0.0
profile pics/64023.jpeg,0.9592
profile pics/64025.jpeg,0.0
profile pics/64028.jpeg,0.9978
profile pics/64029.jpeg,0.0
profile pics/64030.jpeg,0.0
profile pics/64031.jpeg,0.9992
profile pics/64032.jpeg,0.9946
profile pics/64033.jpeg,0.9926
profile pics/64034.jpeg,0.9994
profile pics/64037.jpeg,0.0
profile pics/64038.jpeg,0.0
profile pics/64040.jpeg,0.0
profile pics/64042.jpeg,0.0
profile pics/64043.jpeg,0.9512
profile pics/64044.jpeg,0.9978
profile pics/64045.jpeg,0.0
profile pics/64046.jpeg,0.9983
profile pics/64047.jpeg,0.9998
profile pics/64049.jpeg,0.9995
profile pics/64050.jpeg,0.9984
profile pics/64051.jpeg,0.9973
profile pics/64052.jpeg,0.9974
profile pics/64053.jpeg,0.9387
profile pics/64054.jpeg,0.9844
profile pics/64055.jpeg,0.9970
profile pics/64056.jpeg,0.9988
profile pics/64057.jpeg,0.9993
profile pics/64058.jpeg,0.9999
profile pics/64062.jpeg,0.0
profile pics/64064.jpeg,0.9996
profile pics/64065.jpeg,0.0
profile pics/64067.jpeg,0.9998
profile pics/64069.jpeg,0.9998
profile pics/64070.jpeg,0.0
profile pics/64071.jpeg,0.9983
profile pics/64072.jpeg,0.9988
profile pics/64073.jpeg,0.0
profile pics/64074.jpeg,0.0
profile pics/64075.jpeg,0.9994
profile pics/64077.jpeg,0.9995
profile pics/64078.jpeg,0.0
profile pics/64079.jpeg,0.0
profile pics/64082.jpeg,0.9995
profile pics/64083.jpeg,0.0
profile pics/64084.jpeg,0.9811
profile pics/64085.jpeg,0.0
profile pics/64086.jpeg,0.0
profile pics/64088.jpeg,0.9973
profile pics/64089.jpeg,-1
profile pics/64090.jpeg,0.9924
profile pics/64091.jpeg,-1
profile pics/64092.jpeg,0.0
profile pics/64093.jpeg,0.9998
profile pics/64094.jpeg,0.9999
profile pics/64095.jpeg,0.9979
profile pics/64096.jpeg,0.8445
profile pics/64097.jpeg,0.9998
profile pics/64098.jpeg,0.0
profile pics/64099.jpeg,0.9991
profile pics/64100.jpeg,0.8524
profile pics/64101.jpeg,0.0
profile pics/64102.jpeg,0.9999
profile pics/64103.jpeg,0.9985
profile pics/64104.jpeg,0.0
profile pics/64105.jpeg,0.9930
profile pics/64106.jpeg,0.9997
profile pics/64108.jpeg,0.9878
profile pics/64109.jpeg,0.0
profile pics/64111.jpeg,0.0
profile pics/64112.jpeg,0.9900
profile pics/64113.jpeg,0.9987
profile pics/64114.jpeg,0.7374
profile pics/64115.jpeg,0.9880
profile pics/64116.jpeg,0.9996
profile pics/64117.jpeg,0.9933
profile pics/64118.jpeg,0.8947
profile pics/64119.jpeg,0.9997
profile pics/64120.jpeg,0.9992
profile pics/64122.jpeg,0.9985
profile pics/64123.jpeg,0.9994
profile pics/64124.jpeg,0.9964
profile pics/64125.jpeg,0.9999
profile pics/64127.jpeg,0.9992
profile pics/64129.jpeg,0.9500
profile pics/64130.jpeg,0.9977
profile pics/64131.jpeg,-1
profile pics/64132.jpeg,0.9965
profile pics/64134.jpeg,0.9960
profile pics/64135.jpeg,0.9951
profile pics/64136.jpeg,0.9848
profile pics/64137.jpeg,0.0
profile pics/64138.jpeg,0.0
profile pics/64139.jpeg,0.0
profile pics/64140.jpeg,0.9997
profile pics/64141.jpeg,0.9984
profile pics/64143.jpeg,0.9998
profile pics/64144.jpeg,0.0
profile pics/64146.jpeg,0.9949
profile pics/64147.jpeg,0.9998
profile pics/64148.jpeg,-1
profile pics/64150.jpeg,0.9973
profile pics/64151.jpeg,0.0
profile pics/64152.jpeg,0.0
profile pics/64154.jpeg,0.9958
profile pics/64155.jpeg,0.9940
profile pics/64156.jpeg,0.9995
profile pics/64157.jpeg,0.9986
profile pics/64158.jpeg,0.0
profile pics/64159.jpeg,0.9999
profile pics/64161.jpeg,0.0
profile pics/64162.jpeg,0.9986
profile pics/64164.jpeg,0.9875
profile pics/64167.jpeg,0.9885
profile pics/64168.jpeg,0.9952
profile pics/64169.jpeg,-1
profile pics/64170.jpeg,0.0
profile pics/64171.jpeg,0.9926
profile pics/64172.jpeg,0.0
profile pics/64173.jpeg,0.9998
profile pics/64174.jpeg,0.9969
profile pics/64175.jpeg,0.9999
profile pics/64176.jpeg,0.0
profile pics/64177.jpeg,-1
profile pics/64180.jpeg,0.9995
profile pics/64181.jpeg,0.9952
profile pics/64182.jpeg,0.9984
profile pics/64183.jpeg,0.9970
profile pics/64184.jpeg,0.9941
profile pics/64185.jpeg,0.9992
profile pics/64187.jpeg,0.9616
profile pics/64188.jpeg,0.9988
profile pics/64189.jpeg,0.0
profile pics/64190.jpeg,0.9993
profile pics/64191.jpeg,0.9998
profile pics/64192.jpeg,0.9997
profile pics/64193.jpeg,0.0
profile pics/64194.jpeg,0.0
profile pics/64195.jpeg,0.9995
profile pics/64196.jpeg,0.9988
profile pics/64197.jpeg,0.0
profile pics/64199.jpeg,0.9997
profile pics/64201.jpeg,0.9995
profile pics/64202.jpeg,0.9983
profile pics/64203.jpeg,0.9999
profile pics/64204.jpeg,0.9999
profile pics/64205.jpeg,0.0
profile pics/64206.jpeg,0.9998
profile pics/64207.jpeg,0.9998
profile pics/64209.jpeg,0.9963
profile pics/64210.jpeg,0.0
profile pics/64211.jpeg,0.9978
profile pics/64212.jpeg,0.0
profile pics/64213.jpeg,0.8617
profile pics/64214.jpeg,0.9946
profile pics/64215.jpeg,0.9987
profile pics/64216.jpeg,0.9997
profile pics/64217.jpeg,0.9959
profile pics/64218.jpeg,0.9236
profile pics/64219.jpeg,0.9961
profile pics/64220.jpeg,0.9751
profile pics/64221.jpeg,0.9995
profile pics/64222.jpeg,0.9998
profile pics/64223.jpeg,0.9257
profile pics/64224.jpeg,0.0
profile pics/64226.jpeg,0.0
profile pics/64227.jpeg,0.9999
profile pics/64228.jpeg,0.9983
profile pics/64229.jpeg,0.0
profile pics/64230.jpeg,0.9990
profile pics/64231.jpeg,0.9997
profile pics/64232.jpeg,0.0
profile pics/64233.jpeg,0.9963
profile pics/64234.jpeg,0.0
profile pics/64235.jpeg,0.0
profile pics/64236.jpeg,0.9998
profile pics/64238.jpeg,0.0
profile pics/64239.jpeg,0.9989
profile pics/64240.jpeg,0.0
profile pics/64241.jpeg,-1
profile pics/64243.jpeg,0.0
profile pics/64245.jpeg,0.9990
profile pics/64246.jpeg,0.9996
profile pics/64247.jpeg,-1
profile pics/64248.jpeg,0.9800
profile pics/64249.jpeg,0.0
profile pics/64250.jpeg,0.9992
profile pics/64251.jpeg,0.9993
profile pics/64252.jpeg,0.0
profile pics/64253.jpeg,0.0
profile pics/64254.jpeg,0.0
profile pics/64255.jpeg,0.9924
profile pics/64256.jpeg,0.0
profile pics/64257.jpeg,0.9984
profile pics/64258.jpeg,0.9886
profile pics/64260.jpeg,0.0
profile pics/64261.jpeg,0.9030
profile pics/64262.jpeg,0.0
profile pics/64263.jpeg,0.9998
profile pics/64264.jpeg,0.9996
profile pics/64265.jpeg,0.9986
profile pics/64267.jpeg,0.0
profile pics/64268.jpeg,0.9960
profile pics/64269.jpeg,0.0
profile pics/64270.jpeg,0.0
profile pics/64271.jpeg,0.0
